webtoon_title,webtoon_author,genre_num,webtoon_available_age,webtoon_rating,webtoon_subscribe_num,webtoon_view_count,webtoon_release_day,webtoon_page_url,webtoon_thumbnail_url,platform_num
왕의 힘으로 회귀한다,성현 / KIM / 안소설,5,15,9.57,132600.0,,6,https://comic.naver.com/webtoon/list?titleId=817958&tab=sat,https://image-comic.pstatic.net/webtoon/817958/thumbnail/thumbnail_IMAG21_542523dc-b304-4a0b-9078-0b780c9b05d2.jpg,0
황제의 검,레드훅 / 류신 / 임무성,3,0,9.75,91859.0,,6,https://comic.naver.com/webtoon/list?titleId=813443&tab=sat,https://image-comic.pstatic.net/webtoon/813443/thumbnail/thumbnail_IMAG21_a0397983-ed25-4101-babe-17b15cd8ad08.jpg,0
오늘만 사는 기사,"이현민, 가나라 / 이안 / 소울풍",5,15,9.96,75030.0,,6,https://comic.naver.com/webtoon/list?titleId=824543&tab=sat,https://image-comic.pstatic.net/webtoon/824543/thumbnail/thumbnail_IMAG21_7b913673-101c-4472-8889-1918ed4e87a4.jpg,0
우리 안 사귀어!!,이경민 / 송준혁,2,15,9.64,77230.0,,6,https://comic.naver.com/webtoon/list?titleId=828670&tab=sat,https://image-comic.pstatic.net/webtoon/828670/thumbnail/thumbnail_IMAG21_a4cae658-a143-4c06-a226-b5cf61cbe30a.jpg,0
마왕,박주연 / 손영식 / 요도 김남재,3,15,9.88,36603.0,,6,https://comic.naver.com/webtoon/list?titleId=827164&tab=sat,https://image-comic.pstatic.net/webtoon/827164/thumbnail/thumbnail_IMAG21_ccc13f1b-d319-4603-92d1-5f50db0d4341.jpg,0
대충 캠퍼스로맨스임,공철진,2,15,9.96,342869.0,,6,https://comic.naver.com/webtoon/list?titleId=797184&tab=sat,https://image-comic.pstatic.net/webtoon/797184/thumbnail/thumbnail_IMAG21_55173cb1-1941-4875-abb5-cc7d8be0c74b.jpg,0
흔한햄,잇선,6,15,9.96,61204.0,,6,https://comic.naver.com/webtoon/list?titleId=820104&tab=sat,https://image-comic.pstatic.net/webtoon/820104/thumbnail/thumbnail_IMAG21_56d163ef-546f-43d0-95c1-91586ce9961d.jpg,0
멸망한 가문의 회귀자,양평 / 성구 / Painkiller,5,15,9.87,55258.0,,6,https://comic.naver.com/webtoon/list?titleId=819946&tab=sat,https://image-comic.pstatic.net/webtoon/819946/thumbnail/thumbnail_IMAG21_1d13719e-8af4-4c8c-b567-8f59a0c41268.jpg,0
어글리후드,미애,5,15,9.98,306105.0,,6,https://comic.naver.com/webtoon/list?titleId=703630&tab=sat,https://image-comic.pstatic.net/webtoon/703630/thumbnail/thumbnail_IMAG21_5501365b-0934-4683-b4a8-cc76ef1ec585.jpg,0
사랑하는 나의 억압자,LICO / 서사희,2,15,9.97,167296.0,,6,https://comic.naver.com/webtoon/list?titleId=822080&tab=sat,https://image-comic.pstatic.net/webtoon/822080/thumbnail/thumbnail_IMAG21_9bdb3552-bb71-45be-b5fa-378920191d30.jpg,0
마님이네 미국 시골집 이야기,마님,6,0,8.84,48381.0,,6,https://comic.naver.com/webtoon/list?titleId=814048&tab=sat,https://image-comic.pstatic.net/webtoon/814048/thumbnail/thumbnail_IMAG21_234ffc80-64de-4765-b059-6888ae0a9fae.jpg,0
탑아이돌의 막내 멤버가 되었다,맛곰 / 강서울,1,12,9.97,146364.0,,6,https://comic.naver.com/webtoon/list?titleId=819748&tab=sat,https://image-comic.pstatic.net/webtoon/819748/thumbnail/thumbnail_IMAG21_f8bba079-9638-4528-b898-588d484fafa1.jpg,0
멸망한 세계의 취사병,웨스트 / 조돌 / 마일드커피,5,15,9.88,56565.0,,6,https://comic.naver.com/webtoon/list?titleId=818409&tab=sat,https://image-comic.pstatic.net/webtoon/818409/thumbnail/thumbnail_IMAG21_4795b099-961b-452d-a0c7-d08f63370263.jpg,0
특성 쌓는 김전사,LICO / 스튜디오 이너스 / 산호초,5,15,9.6,22534.0,,6,https://comic.naver.com/webtoon/list?titleId=832562&tab=sat,https://image-comic.pstatic.net/webtoon/832562/thumbnail/thumbnail_IMAG21_cc73108c-2665-4c8c-a644-a3651394be49.jpg,0
묘약마녀,자유,5,0,9.98,153216.0,,6,https://comic.naver.com/webtoon/list?titleId=807029&tab=sat,https://image-comic.pstatic.net/webtoon/807029/thumbnail/thumbnail_IMAG21_4bd4fcf5-3558-4bf8-ac3a-16a46ef4b8ea.jpg,0
윌유메리미,마인드C,6,0,9.92,332868.0,,6,https://comic.naver.com/webtoon/list?titleId=616239&tab=sat,https://image-comic.pstatic.net/webtoon/616239/thumbnail/thumbnail_IMAG21_b412e69f-b6dc-40eb-b022-0f2c0991389b.jpg,0
야매 힐러로 사는 법,14획 / 나옌 / 새송이덮밥,5,0,9.96,124090.0,,6,https://comic.naver.com/webtoon/list?titleId=808757&tab=sat,https://image-comic.pstatic.net/webtoon/808757/thumbnail/thumbnail_IMAG21_79e60f3a-a6f1-4f25-8c14-ba4a143bbb32.jpg,0
살아생전,지도,1,15,9.96,22122.0,,6,https://comic.naver.com/webtoon/list?titleId=832575&tab=sat,https://image-comic.pstatic.net/webtoon/832575/thumbnail/thumbnail_IMAG21_9d2888c2-e7e1-49c2-bc05-ce83f3d6640c.jpg,0
K학원 생존기,양아최,6,0,9.96,43510.0,,6,https://comic.naver.com/webtoon/list?titleId=823190&tab=sat,https://image-comic.pstatic.net/webtoon/823190/thumbnail/thumbnail_IMAG21_7e4185fa-4b5c-44e5-ba21-b39e2ab5c22b.jpg,0
부패의 사제,"강선율, 보리 / YU / 사다듬",5,15,9.94,86522.0,,6,https://comic.naver.com/webtoon/list?titleId=809722&tab=sat,https://image-comic.pstatic.net/webtoon/809722/thumbnail/thumbnail_IMAG21_a4b83b0f-31c2-40b2-9bf1-0bd5e4cb2e74.jpg,0
데이워커,MUTE,4,18,9.81,39256.0,,6,https://comic.naver.com/webtoon/list?titleId=828880&tab=sat,https://image-comic.pstatic.net/webtoon/828880/thumbnail/thumbnail_IMAG21_0ab9f7c0-6bf9-4efa-8e46-c1dd5dffbf60.jpg,0
홍시는 날 좋아해!,강하다 / 웃는해,2,0,9.96,352485.0,,6,https://comic.naver.com/webtoon/list?titleId=703839&tab=sat,https://image-comic.pstatic.net/webtoon/703839/thumbnail/thumbnail_IMAG21_5868239b-e1f5-4bcc-ad21-9dba1539d693.jpg,0
탑코너,윤성 / 라군,6,0,9.64,158758.0,,6,https://comic.naver.com/webtoon/list?titleId=732021&tab=sat,https://image-comic.pstatic.net/webtoon/732021/thumbnail/thumbnail_IMAG21_dd3b28b4-33b9-4cea-98b9-26fd51f06172.jpg,0
더 해머,스튜디오 시그마 / 멘수 / Painkiller,5,12,9.87,69072.0,,6,https://comic.naver.com/webtoon/list?titleId=803794&tab=sat,https://image-comic.pstatic.net/webtoon/803794/thumbnail/thumbnail_IMAG21_81f9e17a-c690-4e26-94ac-b117bbabac37.jpg,0
좀비X슬래셔,나락 / 홍준기,4,15,9.76,68739.0,,6,https://comic.naver.com/webtoon/list?titleId=808533&tab=sat,https://image-comic.pstatic.net/webtoon/808533/thumbnail/thumbnail_IMAG21_53a3fb2b-dc24-4281-b4c0-0cc1015bcaa8.jpg,0
스쿨 오브 스트릿,슬랭킷,1,12,9.98,121632.0,,6,https://comic.naver.com/webtoon/list?titleId=822642&tab=sat,https://image-comic.pstatic.net/webtoon/822642/thumbnail/thumbnail_IMAG21_1053bee4-71f6-47d2-b008-7546cd9bf434.jpg,0
"다비, 아찔하게 흐르는",소프트콘 / 이은비,2,15,9.98,143420.0,,6,https://comic.naver.com/webtoon/list?titleId=796252&tab=sat,https://image-comic.pstatic.net/webtoon/796252/thumbnail/thumbnail_IMAG21_1f287f66-7d73-4cd6-9302-d463d41216bb.jpg,0
토끼 여주의 새엄마가 되었다,박카린 / 시세Sisse,2,0,9.97,61684.0,,6,https://comic.naver.com/webtoon/list?titleId=823776&tab=sat,https://image-comic.pstatic.net/webtoon/823776/thumbnail/thumbnail_IMAG21_cab898b0-68de-4018-8ad6-d43b8c167992.jpg,0
죽었는데 왜 집착하세요,베스트프렌드 / 미카 / 한윤설,2,15,9.93,89386.0,,6,https://comic.naver.com/webtoon/list?titleId=826529&tab=sat,https://image-comic.pstatic.net/webtoon/826529/thumbnail/thumbnail_IMAG21_44bbccc6-0f8b-4c35-9b08-1f4502daf8d6.jpg,0
전생연분,재아 / HAE,2,15,9.97,247530.0,,6,https://comic.naver.com/webtoon/list?titleId=783864&tab=sat,https://image-comic.pstatic.net/webtoon/783864/thumbnail/thumbnail_IMAG21_182f80c0-68a1-4aa1-9b92-4275fb144c45.jpg,0
흑화한 노예남을 길들였다,LICO / 보랏빛마을,2,15,9.95,172981.0,,6,https://comic.naver.com/webtoon/list?titleId=808994&tab=sat,https://image-comic.pstatic.net/webtoon/808994/thumbnail/thumbnail_IMAG21_e53c2e67-9ad0-455e-8177-c8de56374880.jpg,0
"저무는 해, 시린 눈",MURO,1,0,9.97,167579.0,,6,https://comic.naver.com/webtoon/list?titleId=746833&tab=sat,https://image-comic.pstatic.net/webtoon/746833/thumbnail/thumbnail_IMAG21_5731afd1-d1fc-4755-8de0-73055fd7cfed.jpg,0
눈먼 짐승의 목줄을 쥐었다,위궤양게츠비 / PPANG / 카예,2,0,9.95,67485.0,,6,https://comic.naver.com/webtoon/list?titleId=826588&tab=sat,https://image-comic.pstatic.net/webtoon/826588/thumbnail/thumbnail_IMAG21_e562c175-a777-4afe-adc7-f48d1f9bfa99.jpg,0
신이 되겠다,정연호 / 강구,4,15,9.9,48650.0,,6,https://comic.naver.com/webtoon/list?titleId=826667&tab=sat,https://image-comic.pstatic.net/webtoon/826667/thumbnail/thumbnail_IMAG21_3b3b293a-ee0e-4255-b394-af049fb2e9f9.jpg,0
천 살 연하 황제가 집착한다,이윤희 / 카라,2,0,9.95,85267.0,,6,https://comic.naver.com/webtoon/list?titleId=821378&tab=sat,https://image-comic.pstatic.net/webtoon/821378/thumbnail/thumbnail_IMAG21_4d03ecb2-ff7f-4004-8c1b-d5e97fecd273.jpg,0
공유몽,주신 / 유령선,5,0,9.93,167515.0,,6,https://comic.naver.com/webtoon/list?titleId=729047&tab=sat,https://image-comic.pstatic.net/webtoon/729047/thumbnail/thumbnail_IMAG21_08bf919c-8385-4268-add9-ffdbd3360ba9.jpg,0
더 캐슬 - 귀안의 신부,혜용 / 피칸 / 진소예,2,15,9.95,88928.0,,6,https://comic.naver.com/webtoon/list?titleId=806265&tab=sat,https://image-comic.pstatic.net/webtoon/806265/thumbnail/thumbnail_IMAG21_ca9a655b-eac6-4602-a2b0-76c55364d8d1.jpg,0
첫사랑은 헤이트,망두,2,12,9.97,181130.0,,6,https://comic.naver.com/webtoon/list?titleId=809694&tab=sat,https://image-comic.pstatic.net/webtoon/809694/thumbnail/thumbnail_IMAG21_2dded0a5-e188-4ed4-8139-d273185aedb2.jpg,0
괴양이,붉은코끼리,6,15,9.83,53644.0,,6,https://comic.naver.com/webtoon/list?titleId=812339&tab=sat,https://image-comic.pstatic.net/webtoon/812339/thumbnail/thumbnail_IMAG21_8933b72e-2a6a-47e1-9c4a-b92d7b15c283.jpg,0
용사참수인,김세래,5,15,9.92,69358.0,,6,https://comic.naver.com/webtoon/list?titleId=783590&tab=sat,https://image-comic.pstatic.net/webtoon/783590/thumbnail/thumbnail_IMAG21_4135765916688540769.jpg,0
폭군 남편과 이혼하겠습니다,조사라 / 오윤하,2,0,9.9,117372.0,,6,https://comic.naver.com/webtoon/list?titleId=797844&tab=sat,https://image-comic.pstatic.net/webtoon/797844/thumbnail/thumbnail_IMAG21_1ffb357a-bb83-4d88-9dfb-d8b20eabdb75.jpg,0
나만 최강 초월자,에토 슌지 / 츠지다 켄타,4,15,9.41,46435.0,,6,https://comic.naver.com/webtoon/list?titleId=827423&tab=sat,https://image-comic.pstatic.net/webtoon/827423/thumbnail/thumbnail_IMAG21_e3bb0d76-e96b-41a1-b9e5-76d8ae996d78.jpg,0
율리,돌배,1,0,9.98,73174.0,,6,https://comic.naver.com/webtoon/list?titleId=765470&tab=sat,https://image-comic.pstatic.net/webtoon/765470/thumbnail/thumbnail_IMAG21_bcffdafe-27a8-4cfa-9f1c-973882c343f9.jpg,0
시한부 기사가 되었다,김두루미 / 최윤열 / 금의행,5,15,9.87,29057.0,,6,https://comic.naver.com/webtoon/list?titleId=814371&tab=sat,https://image-comic.pstatic.net/webtoon/814371/thumbnail/thumbnail_IMAG21_45b13cf0-1c9a-4582-9a03-830329440c2a.jpg,0
유령의 노래,김문경,6,15,9.96,48580.0,,6,https://comic.naver.com/webtoon/list?titleId=823239&tab=sat,https://image-comic.pstatic.net/webtoon/823239/thumbnail/thumbnail_IMAG21_b969b898-454e-491b-89ed-f0c2bd9d5230.jpg,0
마법사가 죽음을 맞이하는 방법,박젶 / 주은설,5,12,9.96,90605.0,,6,https://comic.naver.com/webtoon/list?titleId=786269&tab=sat,https://image-comic.pstatic.net/webtoon/786269/thumbnail/thumbnail_IMAG21_b3eb90c9-7e2f-4140-9c52-06a3f26a584a.jpg,0
완벽한 계약,뚜솔 / 태자 / 김소희,2,0,9.88,43039.0,,6,https://comic.naver.com/webtoon/list?titleId=826400&tab=sat,https://image-comic.pstatic.net/webtoon/826400/thumbnail/thumbnail_IMAG21_5020059f-39d0-45f6-bdd5-9a399ffdc90f.jpg,0
이세계 강셰프,양평 / 이진수 / 바나바다,5,12,9.9,34381.0,,6,https://comic.naver.com/webtoon/list?titleId=819048&tab=sat,https://image-comic.pstatic.net/webtoon/819048/thumbnail/thumbnail_IMAG21_342ac077-f871-4bc0-be8a-dec070bf7424.jpg,0
육각,권라드,4,15,9.88,19172.0,,6,https://comic.naver.com/webtoon/list?titleId=826660&tab=sat,https://image-comic.pstatic.net/webtoon/826660/thumbnail/thumbnail_IMAG21_f5ad5a3e-0afa-41a4-af82-e5a951901018.jpg,0
남장판 오디션,고하다 / 윤숲,1,0,9.87,14066.0,,6,https://comic.naver.com/webtoon/list?titleId=830047&tab=sat,https://image-comic.pstatic.net/webtoon/830047/thumbnail/thumbnail_IMAG21_c78c6897-af40-4392-9f74-0ae79f87d7df.jpg,0
나의 구원이,이수이,1,12,9.73,2674.0,,6,https://comic.naver.com/webtoon/list?titleId=833415&tab=sat,https://image-comic.pstatic.net/webtoon/833415/thumbnail/thumbnail_IMAG21_b0d75ad3-c863-4d87-b42e-2f23aaed32fa.jpg,0
사서고생!,몽실,1,0,9.94,61649.0,,6,https://comic.naver.com/webtoon/list?titleId=780845&tab=sat,https://image-comic.pstatic.net/webtoon/780845/thumbnail/thumbnail_IMAG21_6a745f33-24ba-4a28-817f-5e83c5368739.jpg,0
만수면 무강리,공현곤,6,15,9.86,24510.0,,6,https://comic.naver.com/webtoon/list?titleId=824927&tab=sat,https://image-comic.pstatic.net/webtoon/824927/thumbnail/thumbnail_IMAG21_8565390f-973e-4ddb-8c3c-3b0a219c1494.jpg,0
연애 생각은 없지만,서울소,2,15,9.96,48759.0,,6,https://comic.naver.com/webtoon/list?titleId=813329&tab=sat,https://image-comic.pstatic.net/webtoon/813329/thumbnail/thumbnail_IMAG21_ebc70eee-b06a-4a76-9c6b-dd0d9486b010.jpg,0
민간인 통제구역 - 일급기밀,OSIK,6,15,9.93,51219.0,,6,https://comic.naver.com/webtoon/list?titleId=801324&tab=sat,https://image-comic.pstatic.net/webtoon/801324/thumbnail/thumbnail_IMAG21_201ca646-5c79-42d2-ad28-49a435dc362e.jpg,0
어나더급식느와르,김진수,4,15,9.24,9546.0,,6,https://comic.naver.com/webtoon/list?titleId=829529&tab=sat,https://image-comic.pstatic.net/webtoon/829529/thumbnail/thumbnail_IMAG21_58b18031-c34e-415e-9fd4-c3bf0d00c62a.jpg,0
괴물의 순결한 심장,융융멜 / 임혜,2,0,9.92,59789.0,,6,https://comic.naver.com/webtoon/list?titleId=818443&tab=sat,https://image-comic.pstatic.net/webtoon/818443/thumbnail/thumbnail_IMAG21_395ef66f-b5c7-4321-980a-9d08ccc98c7c.jpg,0
동그란 그녀와 소심한 그 남자,하야마 이즈미 / 오카무라 야치요,2,0,9.77,32409.0,,6,https://comic.naver.com/webtoon/list?titleId=812156&tab=sat,https://image-comic.pstatic.net/webtoon/812156/thumbnail/thumbnail_IMAG21_a73dc539-ab0b-400a-95cb-4fd653c438f4.jpg,0
죽여야 산다,은류 / 김태순,4,15,9.73,15356.0,,6,https://comic.naver.com/webtoon/list?titleId=824196&tab=sat,https://image-comic.pstatic.net/webtoon/824196/thumbnail/thumbnail_IMAG21_8fa52041-aad9-4d99-8a36-34c2e47ddd0a.jpg,0
솔직하게 말해줘!,재희,1,12,9.95,38246.0,,6,https://comic.naver.com/webtoon/list?titleId=814832&tab=sat,https://image-comic.pstatic.net/webtoon/814832/thumbnail/thumbnail_IMAG21_fcbd14e7-9175-42d7-b845-f664c8f28ec0.jpg,0
사기캐,후렛샤 / 레이저,4,0,9.76,43751.0,,6,https://comic.naver.com/webtoon/list?titleId=778410&tab=sat,https://image-comic.pstatic.net/webtoon/778410/thumbnail/thumbnail_IMAG21_04692fe0-aa64-4ce3-89a4-92590d0e444a.jpg,0
소마소응,예조,2,12,9.93,48563.0,,6,https://comic.naver.com/webtoon/list?titleId=826530&tab=sat,https://image-comic.pstatic.net/webtoon/826530/thumbnail/thumbnail_IMAG21_bf78d2a9-b6a1-436a-b955-0720111351bd.jpg,0
X의 목줄을 쥐는 법,99C / 백도,2,12,9.92,45428.0,,6,https://comic.naver.com/webtoon/list?titleId=818811&tab=sat,https://image-comic.pstatic.net/webtoon/818811/thumbnail/thumbnail_IMAG21_fd9a1dd6-d1ed-4206-a4dd-9e1506fc1d2d.jpg,0
한판,백시우,6,15,9.75,7835.0,,6,https://comic.naver.com/webtoon/list?titleId=828310&tab=sat,https://image-comic.pstatic.net/webtoon/828310/thumbnail/thumbnail_IMAG21_6d1681db-9a24-48b1-b5a2-1a36de24951c.jpg,0
수호소녀,엠제이,2,15,9.92,28784.0,,6,https://comic.naver.com/webtoon/list?titleId=822203&tab=sat,https://image-comic.pstatic.net/webtoon/822203/thumbnail/thumbnail_IMAG21_81b8fc91-be27-4de1-837c-f4e00f9fec42.jpg,0
이매망량,관절,4,15,5.13,6904.0,,6,https://comic.naver.com/webtoon/list?titleId=819506&tab=sat,https://image-comic.pstatic.net/webtoon/819506/thumbnail/thumbnail_IMAG21_55a37152-a515-4ad6-a775-255db30b2d2a.jpg,0
205호 고은혜,김송파,4,15,9.84,19240.0,,6,https://comic.naver.com/webtoon/list?titleId=824028&tab=sat,https://image-comic.pstatic.net/webtoon/824028/thumbnail/thumbnail_IMAG21_78126545-bab1-4c6f-98f7-3ec793df02b7.jpeg,0
너나 나나,김연우,1,0,9.94,30203.0,,6,https://comic.naver.com/webtoon/list?titleId=809056&tab=sat,https://image-comic.pstatic.net/webtoon/809056/thumbnail/thumbnail_IMAG21_ad6cc2e8-a610-4c73-9b78-953c1d4507d2.jpg,0
합법적 연재 구역,인멸윤금,6,0,9.88,7922.0,,6,https://comic.naver.com/webtoon/list?titleId=829122&tab=sat,https://image-comic.pstatic.net/webtoon/829122/thumbnail/thumbnail_IMAG21_efb6c99a-63b3-4534-8c3b-74e2d9d0bd13.jpg,0
멸망으로 시작하는! 근미래 생존법,김부농,5,12,9.88,19882.0,,6,https://comic.naver.com/webtoon/list?titleId=811255&tab=sat,https://image-comic.pstatic.net/webtoon/811255/thumbnail/thumbnail_IMAG21_c0dcbdfd-e731-4c2a-966f-fa1dc50cdc93.jpg,0
데이팅 캣,모하,2,15,9.53,36693.0,,6,https://comic.naver.com/webtoon/list?titleId=814039&tab=sat,https://image-comic.pstatic.net/webtoon/814039/thumbnail/thumbnail_IMAG21_59d8de35-834d-43d2-8ba4-3112f5f91439.jpg,0
위험한 거짓말,도파라 / 카르마 / 아라휘,2,15,9.64,10853.0,,6,https://comic.naver.com/webtoon/list?titleId=822201&tab=sat,https://image-comic.pstatic.net/webtoon/822201/thumbnail/thumbnail_IMAG21_dead3c3c-27a4-40b5-af6a-b3482a623e82.jpg,0
1825일,지민,1,15,9.88,16366.0,,6,https://comic.naver.com/webtoon/list?titleId=812907&tab=sat,https://image-comic.pstatic.net/webtoon/812907/thumbnail/thumbnail_IMAG21_4cf453b2-af77-4519-8adf-629885f4ff76.jpg,0
육아일기,자까,6,0,9.95,471574.0,,7,https://comic.naver.com/webtoon/list?titleId=812354&tab=sun,https://image-comic.pstatic.net/webtoon/812354/thumbnail/thumbnail_IMAG21_be53c95b-d800-4275-8869-e9b9a8413ce8.jpg,0
무직백수 계백순,지발,6,15,9.9,232122.0,,7,https://comic.naver.com/webtoon/list?titleId=811721&tab=sun,https://image-comic.pstatic.net/webtoon/811721/thumbnail/thumbnail_IMAG21_4db2b4b4-ba56-4768-b13f-a81d69e508f5.jpg,0
입학용병,YC / 락현,4,12,9.9,694422.0,,7,https://comic.naver.com/webtoon/list?titleId=758150&tab=sun,https://image-comic.pstatic.net/webtoon/758150/thumbnail/thumbnail_IMAG21_4135492154714961716.jpg,0
기기괴괴2,오성대,6,15,9.86,158004.0,,7,https://comic.naver.com/webtoon/list?titleId=821851&tab=sun,https://image-comic.pstatic.net/webtoon/821851/thumbnail/thumbnail_IMAG21_d67261bc-0aea-495c-b92e-07dc2c1785cd.jpg,0
별이삼샵,혀노,1,15,9.96,611777.0,,7,https://comic.naver.com/webtoon/list?titleId=737628&tab=sun,https://image-comic.pstatic.net/webtoon/737628/thumbnail/thumbnail_IMAG21_9e108875-36b5-4872-8ace-53a6e492376b.jpg,0
천화서고 대공자,128 / MIDNIGHT STUDIO / 김현영,3,15,9.95,161923.0,,7,https://comic.naver.com/webtoon/list?titleId=805193&tab=sun,https://image-comic.pstatic.net/webtoon/805193/thumbnail/thumbnail_IMAG21_72d0c645-de0a-43f2-9674-73909671fa5e.jpg,0
배달왕,박만사,1,15,7.13,60045.0,,7,https://comic.naver.com/webtoon/list?titleId=823933&tab=sun,https://image-comic.pstatic.net/webtoon/823933/thumbnail/thumbnail_IMAG21_3b49064d-3d0f-4f48-af6e-fcc39af4c17c.jpg,0
시월드가 내게 집착한다,승우 / 한윤설,2,15,9.98,614199.0,,7,https://comic.naver.com/webtoon/list?titleId=785251&tab=sun,https://image-comic.pstatic.net/webtoon/785251/thumbnail/thumbnail_IMAG21_c71f43a5-e252-4466-93af-ff7a606b271f.jpg,0
소년교도소,청민 / 이수현,4,15,9.87,179399.0,,7,https://comic.naver.com/webtoon/list?titleId=827335&tab=sun,https://image-comic.pstatic.net/webtoon/827335/thumbnail/thumbnail_IMAG21_747aa409-69b1-44dc-bc5a-84a48ecd0171.jpg,0
2회차 환관이 남성을 되찾음,LICO / 포스스튜디오 / 노빠꾸맨,5,15,9.69,37055.0,,7,https://comic.naver.com/webtoon/list?titleId=832566&tab=sun,https://image-comic.pstatic.net/webtoon/832566/thumbnail/thumbnail_IMAG21_c2d18d29-ab5c-4662-a417-dd40805102a6.jpg,0
나 혼자 특성빨로 무한 성장,지제로 / 2사랑 / 선운(鮮雲),5,15,9.32,170033.0,,7,https://comic.naver.com/webtoon/list?titleId=803909&tab=sun,https://image-comic.pstatic.net/webtoon/803909/thumbnail/thumbnail_IMAG21_01055222-37a2-4472-b471-777795ac5320.jpg,0
날 닮은 아이,플아다 / 팻녹,2,15,9.94,254687.0,,7,https://comic.naver.com/webtoon/list?titleId=822111&tab=sun,https://image-comic.pstatic.net/webtoon/822111/thumbnail/thumbnail_IMAG21_562021ce-a1c5-4b72-a00e-ff85adacfde0.jpg,0
아카데미의 천재칼잡이,시치 / 서관도,5,15,9.9,216958.0,,7,https://comic.naver.com/webtoon/list?titleId=813564&tab=sun,https://image-comic.pstatic.net/webtoon/813564/thumbnail/thumbnail_IMAG21_a11fb31e-2a52-438d-8b4e-a527c01ff49a.jpg,0
판사 이한영,문성호 / 전돌돌 / 이해날,1,15,9.95,178049.0,,7,https://comic.naver.com/webtoon/list?titleId=759567&tab=sun,https://image-comic.pstatic.net/webtoon/759567/thumbnail/thumbnail_IMAG21_09296dfd-18f1-4efb-aca9-3547d56c9d5b.jpg,0
수희0(tngmlek0),생일기분,1,12,9.89,248641.0,,7,https://comic.naver.com/webtoon/list?titleId=774831&tab=sun,https://image-comic.pstatic.net/webtoon/774831/thumbnail/thumbnail_IMAG21_b4644a73-ecfb-4532-a96c-575b02accfd0.jpg,0
자매전쟁,기맹기,1,12,9.93,361151.0,,7,https://comic.naver.com/webtoon/list?titleId=798664&tab=sun,https://image-comic.pstatic.net/webtoon/798664/thumbnail/thumbnail_IMAG21_96033883-423e-4463-b3b7-b59af51fdbdb.jpg,0
"고수, 후궁으로 깨어나다",LICO / 팀 설화 / 코양희,2,15,9.96,235405.0,,7,https://comic.naver.com/webtoon/list?titleId=811219&tab=sun,https://image-comic.pstatic.net/webtoon/811219/thumbnail/thumbnail_IMAG21_ea3015c1-7d96-45f0-a3a2-8b97881713e5.jpg,0
